scrape_time,city_name,locality_name,one_bhk_rent_range,two_bhk_rent_range,three_bhk_rent_range
2019-03-19 11:17,noida,Sector-129 Noida,-,-,Rs. 11518 - 13821
2019-03-19 11:17,noida,Sector-132 Noida,-,-,-
2019-03-19 11:17,noida,Sector-133 Noida,-,-,-
2019-03-19 11:17,noida,Sector-134 Noida,-,Rs. 7166 - 8599,Rs. 9272 - 11332
2019-03-19 11:17,noida,Sector-135 Noida,-,Rs. 9935 - 10763,Rs. 11543 - 15006
2019-03-19 11:17,noida,Sector-137 Noida,Rs. 10532 - 11585,Rs. 10027 - 11698,Rs. 12180 - 14617
2019-03-19 11:17,noida,Sector-143 Noida,-,Rs. 8415 - 10098,Rs. 12688 - 12688
2019-03-19 11:17,noida,Sector-143B Noida,-,-,Rs. 11475 - 14025
2019-03-19 11:17,noida,Sector-144 Noida,-,-,-
2019-03-19 11:17,noida,Sector-150 Noida,-,-,Rs. 16473 - 21415
2019-03-19 11:17,noida,Sector-151 Noida,-,Rs. 6212 - 7592,Rs. 10106 - 11117
2019-03-19 11:17,noida,Sector-152 Noida,-,-,-
2019-03-19 11:17,noida,Sector-168 Noida,-,-,Rs. 11160 - 12277
2019-03-19 11:17,noida,Alpha-I Gr Noida,-,Rs. 9818 - 10710,Rs. 10894 - 12104
2019-03-19 11:17,noida,Alpha-II Gr Noida,-,Rs. 9086 - 9995,-
2019-03-19 11:17,noida,Eta II,-,-,-
2019-03-19 11:17,noida,Greater Noida West,-,Rs. 6297 - 7084,Rs. 7794 - 8908
2019-03-19 11:17,noida,Gurjinder Vihar,-,-,Rs. 7744 - 9292
2019-03-19 11:17,noida,Jaypee Greens,-,Rs. 13404 - 17426,Rs. 19635 - 26775
2019-03-19 11:17,noida,Omega II  Gr Noida,-,-,Rs. 9343 - 11679
2019-03-19 11:17,noida,Pari Chowk,-,Rs. 7480 - 9350,Rs. 9520 - 10880
2019-03-19 11:17,noida,Sector-2 Gr Noida,-,Rs. 5629 - 7237,Rs. 6783 - 9044
2019-03-19 11:17,noida,Sector-4 Gr Noida,-,Rs. 7459 - 8288,Rs. 7878 - 9003
2019-03-19 11:17,noida,Sector-10 Greater Noida West,-,-,-
2019-03-19 11:17,noida,Sector-16 B Gr Noida,-,-,Rs. 7824 - 10060
2019-03-19 11:17,noida,Sector-16 Gr Noida,-,-,Rs. 7229 - 8262
2019-03-19 11:17,noida,Sector-16C Greater Noida,-,Rs. 6358 - 7948,Rs. 8031 - 9035
2019-03-19 11:17,noida,Sector-Pi Gr Noida,-,Rs. 8044 - 11061,Rs. 10826 - 12179
2019-03-19 11:17,noida,Sector 1 Greater Noida West,Rs. 4675 - 5610,Rs. 5712 - 7344,Rs. 8021 - 9166
2019-03-19 11:17,noida,Sector 17A,-,-,-
2019-03-19 11:17,noida,Sector Chi-2 Greater Noida,-,-,-
2019-03-19 11:17,noida,Sector Chi 3 Gr Noida,-,-,Rs. 10407 - 11893
2019-03-19 11:17,noida,Sector Chi 4 Gr Noida,-,-,Rs. 10921 - 13651
2019-03-19 11:17,noida,Sector Chi 5 Gr Noida,-,-,-
2019-03-19 11:17,noida,Sector Chi Gr Noida,-,-,-
2019-03-19 11:17,noida,Sector MU 2 Greater Noida,-,-,-
2019-03-19 11:17,noida,Sector Mu Gr Noida,-,-,-
2019-03-19 11:17,noida,Sector Omega -1 Gr Noida,-,-,-
2019-03-19 11:17,noida,Sector Omicron 1A Greater Noida,-,-,-
2019-03-19 11:17,noida,Sector Omicron I Greater Noida,Rs. 7381 - 8546,Rs. 6460 - 8075,-
2019-03-19 11:17,noida,Sector Omicron III Greater Noida,-,Rs. 6936 - 7803,Rs. 10073 - 11512
2019-03-19 11:17,noida,Sector Phi  Gr Noida,-,Rs. 7948 - 8670,-
2019-03-19 11:17,noida,Sector Phi IV Greater Noida,-,Rs. 6842 - 6842,-
2019-03-19 11:17,noida,Sector Phi Ll Gr Noida,-,Rs. 7948 - 8670,-
2019-03-19 11:17,noida,Sector Pi- 1 Gr Noida,-,Rs. 8687 - 11293,Rs. 10479 - 11789
2019-03-19 11:17,noida,Sector Pi- II Gr Noida,-,Rs. 8500 - 11688,Rs. 9532 - 12255
2019-03-19 11:17,noida,Sector ZETA Gr Noida,Rs. 4930 - 4930,Rs. 7140 - 8925,Rs. 11475 - 12750
2019-03-19 11:17,noida,Sector ZETA I Gr Noida,Rs. 4930 - 4930,Rs. 7133 - 8916,Rs. 11475 - 12750
2019-03-19 11:17,noida,Shahberi,-,-,-
2019-03-19 11:17,noida,Sigma IV,-,-,-
2019-03-19 11:17,noida,Site C Gr Noida,-,Rs. 6249 - 7812,-
2019-03-19 11:17,noida,Surajpur,-,-,-
2019-03-19 11:17,noida,Swaran Nagri,-,-,Rs. 11900 - 13600
2019-03-19 11:17,noida,Techzone,-,Rs. 5916 - 7395,Rs. 8568 - 11016
2019-03-19 11:17,noida,Techzone 4 Greater Noida West,-,Rs. 5916 - 7395,Rs. 8568 - 11016
2019-03-19 11:17,noida,Yamuna Expressway,-,-,-
2019-03-19 11:17,ghaziabad,Abhay Khand,-,Rs. 9894 - 12862,-
2019-03-19 11:17,ghaziabad,Abhay Khand 3,-,-,-
2019-03-19 11:17,ghaziabad,Ahinsa Khand,-,Rs. 11230 - 14038,-
2019-03-19 11:17,ghaziabad,Ahinsa Khand 1,-,Rs. 12155 - 14960,Rs. 18232 - 21038
2019-03-19 11:17,ghaziabad,Ahinsa Khand 2,-,Rs. 10752 - 12708,Rs. 11827 - 13141
2019-03-19 11:17,ghaziabad,Ankur Vihar,-,-,-
2019-03-19 11:17,ghaziabad,Bamheta,-,Rs. 4427 - 5692,-
2019-03-19 11:17,ghaziabad,Bhopura,-,-,-
2019-03-19 11:17,ghaziabad,Crossing Republik,-,Rs. 6521 - 7453,Rs. 7905 - 9222
2019-03-19 11:17,ghaziabad,Dasna,-,-,-
2019-03-19 11:17,ghaziabad,Dundahera,-,-,-
2019-03-19 11:17,ghaziabad,Gyan Khand,-,-,-
2019-03-19 11:17,ghaziabad,Gyan Khand 3,-,-,-
2019-03-19 11:17,ghaziabad,Indirapuram,-,Rs. 11016 - 13770,Rs. 14680 - 17348
2019-03-19 11:17,ghaziabad,Judges Enclave,-,Rs. 10238 - 11169,Rs. 11475 - 12750
2019-03-19 11:17,ghaziabad,Kaushambi,-,Rs. 11526 - 12294,-
2019-03-19 11:17,ghaziabad,Kinauni Village,-,-,-
2019-03-19 11:17,ghaziabad,Lajpat Nagar - Ghaziabad,-,-,-
2019-03-19 11:17,ghaziabad,Lal Kuan,-,Rs. 4992 - 5705,-
2019-03-19 11:17,ghaziabad,Loni,-,-,-
2019-03-19 11:17,ghaziabad,Madhuban Bapudham,-,-,-
2019-03-19 11:17,ghaziabad,Mehrauli,-,Rs. 5562 - 6258,Rs. 6224 - 7113
2019-03-19 11:17,ghaziabad,Mohan Nagar,-,-,Rs. 10710 - 11900
2019-03-19 11:17,ghaziabad,N.H-58,-,-,-
2019-03-19 11:17,ghaziabad,NH-24 Highway,-,Rs. 5807 - 6533,Rs. 7820 - 7820
2019-03-19 11:17,ghaziabad,NH 91,-,Rs. 4992 - 5705,-
2019-03-19 11:17,ghaziabad,Niti Khand,-,-,-
2019-03-19 11:17,ghaziabad,Nyay Khand 1,-,Rs. 11149 - 13007,-
2019-03-19 11:17,ghaziabad,Nyay Khand 2,-,Rs. 9119 - 9879,-
2019-03-19 11:17,ghaziabad,Nyay Khand III,-,-,-
2019-03-19 11:17,ghaziabad,Pratap Vihar,-,-,-
2019-03-19 11:17,ghaziabad,Rajendar Nagar,-,Rs. 6120 - 7650,-
2019-03-19 11:17,ghaziabad,Raj Nagar Extension,-,Rs. 6059 - 7574,Rs. 7140 - 9180
2019-03-19 11:17,ghaziabad,Ramprastha,-,-,-
2019-03-19 11:17,ghaziabad,Ramprastha Greens,-,Rs. 14606 - 16432,Rs. 19172 - 22121
2019-03-19 11:17,ghaziabad,Sahibabad,-,-,-
2019-03-19 11:17,ghaziabad,Sanjay Nagar,-,-,-
2019-03-19 11:17,ghaziabad,Sector-1 Vaishali,Rs. 9889 - 10360,Rs. 11696 - 12427,Rs. 14078 - 17326
2019-03-19 11:17,ghaziabad,Sector-1 Vasundhara,-,-,-
2019-03-19 11:17,ghaziabad,Sector-2 Vaishali,-,-,-
2019-03-19 11:17,ghaziabad,Sector-3 Vaishali,-,Rs. 13388 - 14280,Rs. 16575 - 19125
2019-03-19 11:17,ghaziabad,Sector-3 Vasundhara,-,Rs. 9843 - 11812,-
2019-03-19 11:17,ghaziabad,Sector-4 Vaishali,-,Rs. 12750 - 13600,Rs. 15198 - 17731
2019-03-19 11:17,ghaziabad,Sector-4C Vasundhara,-,-,-
2019-03-19 11:17,ghaziabad,Sector-5 Vaishali,Rs. 6341 - 7292,Rs. 12417 - 13193,Rs. 15586 - 19837
2019-03-19 11:17,ghaziabad,Sector-5 Vasundhara,-,-,Rs. 13812 - 17956
2019-03-19 11:17,ghaziabad,Sector-7 Vaishali,-,-,Rs. 17626 - 19094
2019-03-19 11:17,ghaziabad,Sector-9 Vaishali,-,Rs. 11233 - 13479,Rs. 17207 - 18641
2019-03-19 11:17,ghaziabad,Sector 9 Vasundhara,-,-,-
2019-03-19 11:17,ghaziabad,Shakti Khand,-,-,-
2019-03-19 11:17,ghaziabad,Shalimar Garden,Rs. 4675 - 5100,Rs. 6800 - 7650,-
2019-03-19 11:17,ghaziabad,Shalimar Garden Extension I,-,Rs. 6827 - 8534,-
2019-03-19 11:17,ghaziabad,Shalimar Garden Extension II,-,Rs. 6732 - 7480,-
2019-03-19 11:17,ghaziabad,Siddhartha Vihar,Rs. 4376 - 5105,-,-
2019-03-19 11:17,ghaziabad,Surya Nagar,-,-,-
2019-03-19 11:17,ghaziabad,Vaibhav Khand,-,Rs. 11602 - 12495,Rs. 14848 - 17547
2019-03-19 11:17,ghaziabad,Vaishali,Rs. 8476 - 9889,Rs. 12750 - 14450,Rs. 16320 - 19040
2019-03-19 11:17,ghaziabad,Vasundhara,-,Rs. 10618 - 12388,Rs. 13600 - 17680
2019-03-19 11:17,ghaziabad,Vijay Nagar,-,-,-
2019-03-19 11:17,ghaziabad,Wave City,-,-,-
2019-03-19 11:17,faridabad,Charmwood Village,-,Rs. 20738 - 22624,Rs. 20494 - 23730
2019-03-19 11:17,faridabad,Nehar Par,-,Rs. 8453 - 10332,Rs. 11858 - 13175
2019-03-19 11:17,faridabad,Sector 21C Faridabad,-,-,Rs. 12538 - 15045
2019-03-19 11:17,faridabad,Sector 21D Faridabad,-,-,Rs. 13903 - 15167
2019-03-19 11:17,faridabad,Sector 39 Faridabad,-,Rs. 20738 - 22624,Rs. 20494 - 23730
2019-03-19 11:17,faridabad,Sector 43 Faridabad,-,-,Rs. 21864 - 21864
2019-03-19 11:17,faridabad,Sector 45 Faridabad,-,-,-
2019-03-19 11:17,faridabad,Sector 46 Faridabad,-,-,Rs. 11994 - 13193
2019-03-19 11:17,faridabad,Sector 48 Faridabad,-,-,-
2019-03-19 11:17,faridabad,Sector 70 Faridabad,-,Rs. 7317 - 9146,Rs. 10060 - 11178
2019-03-19 11:17,faridabad,Sector 75 Faridabad,-,-,Rs. 10603 - 12118
2019-03-19 11:17,faridabad,Sector 76 Faridabad,-,-,-
2019-03-19 11:17,faridabad,Sector 77 Faridabad,-,Rs. 5829 - 6801,Rs. 7650 - 8925
2019-03-19 11:17,faridabad,Sector 78 Faridabad,-,-,Rs. 9554 - 10748
2019-03-19 11:17,faridabad,Sector 79 Faridabad,-,-,-
2019-03-19 11:17,faridabad,Sector 80 Faridabad,-,-,-
2019-03-19 11:17,faridabad,Sector 81 Faridabad,-,-,-
2019-03-19 11:17,faridabad,Sector 82 Faridabad,-,-,Rs. 15564 - 17120
2019-03-19 11:17,faridabad,Sector 84 Faridabad,-,-,Rs. 9371 - 12495
2019-03-19 11:17,faridabad,Sector 85 Faridabad,-,-,-
2019-03-19 11:17,faridabad,Sector 86 Faridabad,-,Rs. 9350 - 12155,Rs. 11475 - 14025
2019-03-19 11:17,faridabad,Sector 87 Faridabad,-,-,Rs. 10710 - 10710
2019-03-19 11:17,faridabad,Sector 88 Faridabad,-,Rs. 9096 - 10106,Rs. 12240 - 12240
2019-03-19 11:17,faridabad,Sector 89 Faridabad,-,Rs. 6872 - 7854,Rs. 8544 - 8544
2019-03-19 11:17,faridabad,Suraj Kund,-,-,-
2019-03-19 11:17,mumbai,Anand Nagar,Rs. 10811 - 11751,Rs. 17000 - 18700,-
2019-03-19 11:17,mumbai,Balkum,Rs. 10353 - 13459,-,-
2019-03-19 11:17,mumbai,Brahmand,Rs. 11016 - 11934,Rs. 15172 - 17340,-
2019-03-19 11:17,mumbai,Budhaji Nagar,Rs. 8925 - 11602,-,-
2019-03-19 11:17,mumbai,Charai,-,Rs. 20655 - 25474,-
2019-03-19 11:17,mumbai,Dhobi Ali,-,-,-
2019-03-19 11:17,mumbai,Dhokali,Rs. 12750 - 14280,Rs. 17536 - 20586,Rs. 20107 - 26456
2019-03-19 11:17,mumbai,Diva Gaon,-,-,-
2019-03-19 11:17,mumbai,Dokali Pada,-,Rs. 17497 - 21301,-
2019-03-19 11:17,mumbai,Gawand Baug,-,-,-
2019-03-19 11:17,mumbai,G B Road,-,-,-
2019-03-19 11:17,mumbai,Ghodbunder Road,Rs. 11613 - 14642,Rs. 16833 - 20840,Rs. 25787 - 31648
2019-03-19 11:17,mumbai,Hiranandani Estate,Rs. 15810 - 17340,Rs. 21619 - 24021,Rs. 30451 - 34105
2019-03-19 11:17,mumbai,Hiranandani Meadows,-,Rs. 25474 - 28022,Rs. 33048 - 37944
2019-03-19 11:17,mumbai,Kailash Nagar,-,-,-
2019-03-19 11:17,mumbai,Kalher,-,-,-
2019-03-19 11:17,mumbai,Kalwa,Rs. 10540 - 12121,Rs. 13424 - 15793,-
2019-03-19 11:17,mumbai,Kapurbawadi,Rs. 13685 - 15327,Rs. 19380 - 21802,Rs. 25112 - 31390
2019-03-19 11:17,mumbai,Kasar Vadavali,Rs. 9775 - 11241,Rs. 13421 - 15540,Rs. 18727 - 21848
2019-03-19 11:17,mumbai,Kasheli,-,-,-
2019-03-19 11:17,mumbai,Kavesar,Rs. 11832 - 12818,Rs. 18289 - 19951,Rs. 22950 - 26392
2019-03-19 11:17,mumbai,Khopat,Rs. 14864 - 16402,Rs. 20196 - 23188,-
2019-03-19 11:17,mumbai,Kolshet Industrial Area,-,-,Rs. 18360 - 22440
2019-03-19 11:17,mumbai,Kolshet Road,Rs. 13294 - 14450,Rs. 16779 - 17578,Rs. 21250 - 25500
2019-03-19 11:17,mumbai,Kopri,-,Rs. 22610 - 24225,-
2019-03-19 11:17,mumbai,Laxmi Nagar,-,-,-
2019-03-19 11:17,mumbai,Louis Wadi,Rs. 13570 - 17510,-,-
2019-03-19 11:17,mumbai,Majiwada,Rs. 13426 - 16906,Rs. 19859 - 22568,Rs. 25585 - 29423
2019-03-19 11:17,mumbai,Manisha Nagar,Rs. 8693 - 11177,-,-
2019-03-19 11:17,mumbai,Manpada,Rs. 14174 - 15151,Rs. 21229 - 23776,Rs. 25245 - 29835
2019-03-19 11:17,mumbai,Naupada,Rs. 16320 - 18360,Rs. 26086 - 31136,-
2019-03-19 11:17,mumbai,Owale,Rs. 8476 - 10360,Rs. 11603 - 15016,-
2019-03-19 11:17,mumbai,Panch Pakhadi,Rs. 16266 - 18299,Rs. 22610 - 26648,-
2019-03-19 11:17,mumbai,Parsik Nagar,Rs. 10710 - 11246,Rs. 13728 - 16150,-
2019-03-19 11:17,mumbai,Patlipada,Rs. 12852 - 15708,Rs. 18062 - 20952,Rs. 29504 - 32908
2019-03-19 11:17,mumbai,Pokharan Road,-,Rs. 18514 - 22539,-
2019-03-19 11:17,mumbai,Pokhran-2,Rs. 14356 - 15792,Rs. 21038 - 25245,Rs. 28050 - 31556
2019-03-19 11:17,mumbai,Sai Nagar,Rs. 10622 - 13036,Rs. 13114 - 14494,-
2019-03-19 11:17,mumbai,Sainath Nagar,Rs. 14756 - 16660,Rs. 20591 - 23062,Rs. 28050 - 31875
2019-03-19 11:17,mumbai,Samata Nagar,Rs. 15664 - 17046,Rs. 23460 - 25806,Rs. 28846 - 31936
2019-03-19 11:17,mumbai,Shree Nagar,-,-,-
2019-03-19 11:17,mumbai,Teen Haath Naka,Rs. 14178 - 16541,Rs. 23689 - 25217,Rs. 42595 - 43926
2019-03-19 11:17,mumbai,Thane (East),Rs. 14144 - 15912,Rs. 20230 - 24565,-
2019-03-19 11:17,mumbai,Thane West,Rs. 11437 - 14918,Rs. 17634 - 21642,Rs. 25245 - 30982
2019-03-19 11:17,mumbai,Uthalsar,-,-,-
2019-03-19 11:17,mumbai,Vartak Nagar,Rs. 14535 - 15020,Rs. 17660 - 18921,-
2019-03-19 11:17,mumbai,Vasant Vihar,Rs. 13948 - 15808,Rs. 22015 - 24374,Rs. 25542 - 28608
2019-03-19 11:17,mumbai,Vijay Nagari,Rs. 10772 - 12645,Rs. 16830 - 19125,-
2019-03-19 11:17,mumbai,Vitawa,-,-,-
2019-03-19 11:17,mumbai,Waghbil,Rs. 11144 - 12597,Rs. 14793 - 17908,-
2019-03-19 11:17,mumbai,Wagle Estate,Rs. 14282 - 16585,-,-
2019-03-19 11:17,mumbai,Adharwadi,Rs. 5142 - 6078,Rs. 7268 - 8882,-
2019-03-19 11:17,mumbai,Ambernath,Rs. 4141 - 5176,Rs. 5868 - 7336,-
2019-03-19 11:17,mumbai,Ambernath East,-,Rs. 6351 - 8733,-
2019-03-19 11:17,mumbai,Ambernath West,Rs. 4114 - 5142,Rs. 6502 - 7225,-
2019-03-19 11:17,mumbai,Ambivli,Rs. 2601 - 3468,-,-
2019-03-19 11:17,mumbai,Amrut Nagar,Rs. 22908 - 26180,-,-
2019-03-19 11:17,mumbai,Anand Nagar,-,-,-
2019-03-19 11:17,mumbai,Anjurdive,-,-,-
2019-03-19 11:17,mumbai,Asangaon,-,-,-
2019-03-19 11:17,mumbai,Atgaon,-,-,-
2019-03-19 11:17,mumbai,Badlapur,Rs. 3528 - 4032,Rs. 4360 - 5814,-
2019-03-19 11:17,mumbai,Badlapur (East),Rs. 2830 - 3774,Rs. 5022 - 5739,-
2019-03-19 11:17,mumbai,Badlapur (West),Rs. 3131 - 4175,Rs. 4529 - 6038,-
2019-03-19 11:17,mumbai,Belavali,Rs. 3213 - 4284,-,-
2019-03-19 11:17,mumbai,Bhivpuri,-,-,-
2019-03-19 11:17,mumbai,Bhiwandi,Rs. 4483 - 5479,Rs. 8181 - 9669,-
2019-03-19 11:17,mumbai,Bhoiwada,-,Rs. 62397 - 70448,Rs. 91910 - 100266
2019-03-19 11:17,mumbai,Chanakya Nagar,-,-,-
2019-03-19 11:17,mumbai,Chikan Ghar,-,Rs. 11900 - 13600,-
2019-03-19 11:17,mumbai,Chikholi,Rs. 3820 - 4366,-,-
2019-03-19 11:17,mumbai,Desale Pada,-,-,-
2019-03-19 11:17,mumbai,Devicha Pada,-,-,-
2019-03-19 11:17,mumbai,Diva,Rs. 3699 - 5086,-,-
2019-03-19 11:17,mumbai,Dombivli (East),Rs. 6365 - 7834,Rs. 9381 - 10825,Rs. 10266 - 13066
2019-03-19 11:17,mumbai,Dombivli (West),-,Rs. 7684 - 9989,-
2019-03-19 11:17,mumbai,Gandhar Nagar,Rs. 7140 - 8160,Rs. 10498 - 12112,-
2019-03-19 11:17,mumbai,Gauripada,-,-,-
2019-03-19 11:17,mumbai,Gograswadi,-,-,-
2019-03-19 11:17,mumbai,Hendre Pada,-,-,-
2019-03-19 11:17,mumbai,Jadhav Colony,-,-,-
2019-03-19 11:17,mumbai,Joveli Gaon,-,-,-
2019-03-19 11:17,mumbai,Kalu Nagar,-,-,-
2019-03-19 11:17,mumbai,Kalwa,-,-,-
2019-03-19 11:17,mumbai,Kalyan (East),-,-,-
2019-03-19 11:17,mumbai,Kalyan (West),Rs. 6630 - 7650,Rs. 10663 - 12304,-
2019-03-19 11:17,mumbai,Karjat,-,-,-
2019-03-19 11:17,mumbai,Katemanivali,-,-,-
2019-03-19 11:17,mumbai,Katrap,Rs. 3213 - 4284,Rs. 5319 - 6079,-
2019-03-19 11:17,mumbai,Khadakpada,Rs. 6630 - 7650,Rs. 10575 - 12202,-
2019-03-19 11:17,mumbai,Kharegaon,Rs. 9775 - 10752,-,-
2019-03-19 11:17,mumbai,Kharvai,Rs. 2805 - 3272,-,-
2019-03-19 11:17,mumbai,Khatiwali,-,-,-
2019-03-19 11:17,mumbai,Khoni,-,-,-
2019-03-19 11:17,mumbai,Khopoli,Rs. 4437 - 5423,-,-
2019-03-19 11:17,mumbai,Kopargaon,-,-,-
2019-03-19 11:17,mumbai,Kulgaon,Rs. 3570 - 4080,-,-
2019-03-19 11:17,mumbai,Manda,Rs. 3835 - 4794,-,-
2019-03-19 11:17,mumbai,Manjarli,Rs. 3213 - 4284,-,-
2019-03-19 11:17,mumbai,Morivali,-,-,-
2019-03-19 11:17,mumbai,Mumbra,-,-,-
2019-03-19 11:17,mumbai,Nandivali Panchanand,-,-,-
2019-03-19 11:17,mumbai,Nandivli,-,-,-
2019-03-19 11:17,mumbai,Neral,-,-,-
2019-03-19 11:17,mumbai,Nilje Gaon,Rs. 7012 - 7480,Rs. 9238 - 9948,Rs. 10302 - 11160
2019-03-19 11:17,mumbai,Pandurangwadi,-,-,-
2019-03-19 11:17,mumbai,Pendse Nagar,-,-,-
2019-03-19 11:17,mumbai,Radha Nagar,-,-,-
2019-03-19 11:17,mumbai,Rambaug,-,-,-
2019-03-19 11:17,mumbai,Rameshwadi,-,-,-
2019-03-19 11:17,mumbai,Sagaon,-,-,-
2019-03-19 11:17,mumbai,Sangeeta Wadi,-,-,-
2019-03-19 11:17,mumbai,Shahad,-,-,-
2019-03-19 11:17,mumbai,Shahpur,-,-,-
2019-03-19 11:17,mumbai,Shastri Nagar,-,-,-
2019-03-19 11:17,mumbai,Shirgaon,Rs. 3510 - 4012,Rs. 5034 - 5753,-
2019-03-19 11:17,mumbai,Sunil Nagar,-,-,-
2019-03-19 11:17,mumbai,Thakurli,Rs. 6630 - 7650,-,-
2019-03-19 11:17,mumbai,Tilak Nagar,-,-,-
2019-03-19 11:17,mumbai,Titwala,Rs. 3951 - 4938,Rs. 6256 - 7038,-
2019-03-19 11:17,mumbai,Ulhasnagar,-,-,-
2019-03-19 11:17,mumbai,Umesh Nagar,-,-,-
2019-03-19 11:17,mumbai,Valivali Gaon,-,-,-
2019-03-19 11:17,mumbai,Vangani,Rs. 2570 - 2999,-,-
2019-03-19 11:17,mumbai,Vasind,Rs. 2720 - 3060,-,-
2019-03-19 11:17,mumbai,Vishnunagar,-,-,-
2019-03-19 11:17,mumbai,Wayale Nagar,-,-,-
2019-03-19 11:17,mumbai,Wayle Nagar,Rs. 6763 - 8323,Rs. 10498 - 12112,-
2019-03-19 11:17,mumbai,Yogidham,Rs. 6818 - 8391,-,-
2019-03-19 11:17,mumbai,Agashi,-,-,-
2019-03-19 11:17,mumbai,Ambawadi,-,-,-
2019-03-19 11:17,mumbai,Bevarly Park,Rs. 9818 - 10752,Rs. 13243 - 15334,-
2019-03-19 11:17,mumbai,Bhayander (East),Rs. 9282 - 11050,Rs. 12971 - 14268,-
2019-03-19 11:17,mumbai,Bhayander (West),-,-,-
2019-03-19 11:17,mumbai,Boisar,-,-,-
2019-03-19 11:17,mumbai,Bolinj,-,-,-
2019-03-19 11:17,mumbai,Chandan Shanti,-,-,-
2019-03-19 11:17,mumbai,Chikhal Dongari,Rs. 4530 - 5890,Rs. 5539 - 7385,-
2019-03-19 11:17,mumbai,Dongarpada,-,-,-
2019-03-19 11:17,mumbai,Geeta Nagar,-,-,-
2019-03-19 11:17,mumbai,Ghodev,-,-,-
2019-03-19 11:17,mumbai,Gokul Township,-,-,-
2019-03-19 11:17,mumbai,Hatkesh Udhog Nagar,Rs. 9139 - 10445,Rs. 12179 - 13532,-
2019-03-19 11:17,mumbai,Jesal Park,-,-,-
2019-03-19 11:17,mumbai,Juchandra,-,-,-
2019-03-19 11:17,mumbai,Kanakia Park,Rs. 8925 - 10710,Rs. 13296 - 16989,-
2019-03-19 11:17,mumbai,Kashimira,-,Rs. 11465 - 13614,-
2019-03-19 11:17,mumbai,Lakshmiben Chedda Nagar,-,-,-
2019-03-19 11:17,mumbai,Medetiya Nagar,-,-,-
2019-03-19 11:17,mumbai,Mira Bhayandar,Rs. 10192 - 11581,Rs. 14110 - 16226,Rs. 18700 - 21505
2019-03-19 11:17,mumbai,Mira Road,Rs. 9818 - 11220,Rs. 13906 - 15992,Rs. 17813 - 20626
2019-03-19 11:17,mumbai,Mira Road East,Rs. 9782 - 11645,Rs. 13485 - 16324,Rs. 19125 - 21994
2019-03-19 11:17,mumbai,Morya Nagar,Rs. 4122 - 4947,Rs. 5432 - 6035,-
2019-03-19 11:17,mumbai,Naigaon (East),Rs. 4254 - 5028,-,-
2019-03-19 11:17,mumbai,Naigaon (West),Rs. 4122 - 4947,Rs. 5432 - 6035,-
2019-03-19 11:17,mumbai,Nalasopara (West),Rs. 4122 - 4535,Rs. 5470 - 6685,-
2019-03-19 11:17,mumbai,Nalasopara East,Rs. 4122 - 4947,Rs. 5699 - 6966,-
2019-03-19 11:17,mumbai,Nallasopara,Rs. 4122 - 4947,Rs. 5584 - 6826,-
2019-03-19 11:17,mumbai,Navghar Gaon,-,-,-
2019-03-19 11:17,mumbai,Nilemore,Rs. 4122 - 4947,Rs. 5508 - 6120,-
2019-03-19 11:17,mumbai,Poonam Gardens,-,-,-
2019-03-19 11:17,mumbai,Poonam Nagar,-,-,-
2019-03-19 11:17,mumbai,Poonam Sagar Complex,-,-,-
2019-03-19 11:17,mumbai,Ramdev Park,-,-,-
2019-03-19 11:17,mumbai,Shanti Nagar,-,-,-
2019-03-19 11:17,mumbai,Shanti Park,-,-,-
2019-03-19 11:17,mumbai,Sheetal Nagar,-,-,-
2019-03-19 11:17,mumbai,Sriprastha,-,-,-
2019-03-19 11:17,mumbai,Vasai,Rs. 6210 - 7166,Rs. 8170 - 9532,-
2019-03-19 11:17,mumbai,Vasai East,Rs. 6210 - 7166,Rs. 8170 - 9532,-
2019-03-19 11:17,mumbai,Vasai Road,-,-,-
2019-03-19 11:17,mumbai,Vasai West,Rs. 6464 - 7459,Rs. 8895 - 9580,-
2019-03-19 11:17,mumbai,Vasant Nagari,-,-,-
2019-03-19 11:17,mumbai,Vijay Park,-,-,-
2019-03-19 11:17,mumbai,Vinay Nagar,-,-,-
2019-03-19 11:17,mumbai,Virar,Rs. 4684 - 5620,Rs. 6044 - 7386,Rs. 6916 - 8644
2019-03-19 11:17,mumbai,Virar East,Rs. 3995 - 5194,-,-
2019-03-19 11:17,mumbai,Virar West,Rs. 4684 - 5620,Rs. 6044 - 7386,Rs. 6916 - 8644
2019-03-19 11:17,mumbai,Y K Nagar,-,-,-
2019-03-19 11:17,mumbai,4 Bunglows,Rs. 24225 - 31025,Rs. 43350 - 48450,Rs. 53780 - 59755
2019-03-19 11:17,mumbai,Aarey Milk Colony,Rs. 16371 - 20464,Rs. 21216 - 23338,Rs. 23899 - 29330
2019-03-19 11:17,mumbai,Akurli Nagar,-,-,-
2019-03-19 11:17,mumbai,Alika Nagar,-,-,-
2019-03-19 11:17,mumbai,Ambivali,-,-,-
2019-03-19 11:17,mumbai,Amboli,Rs. 21038 - 22185,Rs. 36902 - 43680,-
2019-03-19 11:17,mumbai,Anand Nagar,-,Rs. 43605 - 45220,Rs. 96968 - 105453
2019-03-19 11:17,mumbai,Andheri (East),Rs. 23842 - 27115,Rs. 36832 - 42437,Rs. 50517 - 59303
